block_id,Education,Experience,Position,probability
2591,Masters,0-15,Senior,0.8441558441558441
2591,Masters,15-30+,Senior,0.15584415584415584
2592,PhD,0-15,Senior,1.0
2593,Masters,0-15,Junior,0.7
2593,PhD,0-15,Junior,0.3000000000000001
2594,Masters,0-15,Junior,0.5909090909090908
2594,Masters,15-30+,Junior,0.10909090909090907
2594,PhD,0-15,Junior,0.2532467532467533
2594,PhD,15-30+,Junior,0.046753246753246755
2595,Masters,0-15,Junior,1.0
2596,Masters,0-15,Manager,0.6999999999999998
2596,PhD,0-15,Manager,0.30000000000000004
2597,Masters,0-15,Junior,0.5909090909090909
2597,Masters,15-30+,Junior,0.10909090909090909
2597,PhD,0-15,Junior,0.25324675324675333
2597,PhD,15-30+,Junior,0.04675324675324676
2598,Masters,0-15,Senior,1.0
2599,Masters,0-15,Junior,0.5909090909090909
2599,Masters,15-30+,Junior,0.10909090909090909
2599,PhD,0-15,Junior,0.25324675324675333
2599,PhD,15-30+,Junior,0.04675324675324676
2600,Masters,0-15,Manager,1.0
2601,PhD,15-30+,Senior,1.0
2602,Masters,0-15,Junior,1.0
2603,Masters,0-15,Junior,0.8441558441558441
2603,Masters,15-30+,Junior,0.15584415584415584
2604,Masters,15-30+,Senior,0.7
2604,PhD,15-30+,Senior,0.30000000000000004
2605,PhD,0-15,Manager,1.0
2606,Masters,15-30+,Senior,1.0
2607,Masters,0-15,Senior,1.0
2608,Masters,0-15,Senior,1.0
2609,Masters,15-30+,Senior,1.0
2610,Masters,0-15,Senior,0.5909090909090909
2610,Masters,15-30+,Senior,0.10909090909090907
2610,PhD,0-15,Senior,0.2532467532467532
2610,PhD,15-30+,Senior,0.046753246753246755
2611,Masters,0-15,Junior,0.8441558441558441
2611,Masters,15-30+,Junior,0.15584415584415584
2612,PhD,0-15,Manager,1.0
2613,Masters,15-30+,Manager,0.7
2613,PhD,15-30+,Manager,0.30000000000000004
2614,Masters,15-30+,Senior,0.7
2614,PhD,15-30+,Senior,0.30000000000000004
2615,Masters,0-15,Senior,1.0
2616,Masters,15-30+,Senior,1.0
2617,Masters,15-30+,Senior,1.0
2618,Masters,0-15,Senior,1.0
2619,Masters,15-30+,Senior,0.7
2619,PhD,15-30+,Senior,0.3
2620,Masters,0-15,Manager,0.5909090909090908
2620,Masters,15-30+,Manager,0.10909090909090907
2620,PhD,0-15,Manager,0.2532467532467533
2620,PhD,15-30+,Manager,0.04675324675324676
2621,Masters,15-30+,Senior,0.7
2621,PhD,15-30+,Senior,0.3
2622,PhD,0-15,Senior,1.0
2623,Masters,0-15,Junior,1.0
2624,PhD,0-15,Senior,1.0
2625,PhD,0-15,Senior,1.0
2626,Masters,15-30+,Senior,1.0
2627,Masters,15-30+,Senior,0.7
2627,PhD,15-30+,Senior,0.30000000000000004
2628,Masters,0-15,Junior,0.7
2628,PhD,0-15,Junior,0.3000000000000001
2629,Masters,0-15,Senior,1.0
2630,Masters,0-15,Senior,0.7000000000000001
2630,PhD,0-15,Senior,0.3
2631,PhD,0-15,Senior,1.0
2632,Masters,0-15,Manager,1.0
2633,Masters,0-15,Junior,0.7
2633,PhD,0-15,Junior,0.3000000000000001
2634,PhD,0-15,Senior,0.8441558441558442
2634,PhD,15-30+,Senior,0.15584415584415584
2635,Masters,15-30+,Senior,1.0
2636,Masters,0-15,Junior,0.5909090909090908
2636,Masters,15-30+,Junior,0.10909090909090907
2636,PhD,0-15,Junior,0.2532467532467533
2636,PhD,15-30+,Junior,0.046753246753246755
2637,Masters,0-15,Junior,0.7
2637,PhD,0-15,Junior,0.3000000000000001
2638,Masters,0-15,Junior,0.5909090909090908
2638,Masters,15-30+,Junior,0.10909090909090907
2638,PhD,0-15,Junior,0.2532467532467533
2638,PhD,15-30+,Junior,0.046753246753246755
2639,Masters,0-15,Manager,0.8441558441558441
2639,Masters,15-30+,Manager,0.15584415584415584
2640,PhD,0-15,Junior,1.0
2641,Masters,15-30+,Senior,1.0
2642,Masters,0-15,Senior,0.8441558441558441
2642,Masters,15-30+,Senior,0.15584415584415584
2643,Masters,0-15,Junior,0.7
2643,PhD,0-15,Junior,0.30000000000000004
2644,PhD,0-15,Senior,1.0
2645,Masters,0-15,Manager,1.0
2646,Masters,15-30+,Junior,0.7
2646,PhD,15-30+,Junior,0.30000000000000004
2647,Masters,0-15,Senior,0.8441558441558442
2647,Masters,15-30+,Senior,0.15584415584415584
2648,Masters,0-15,Senior,0.5909090909090909
2648,Masters,15-30+,Senior,0.10909090909090906
2648,PhD,0-15,Senior,0.2532467532467532
2648,PhD,15-30+,Senior,0.046753246753246755
2649,PhD,15-30+,Senior,1.0
2650,Masters,15-30+,Senior,0.7
2650,PhD,15-30+,Senior,0.3
2651,PhD,15-30+,Senior,1.0
2652,Masters,0-15,Junior,1.0
2653,Masters,0-15,Manager,0.7
2653,PhD,0-15,Manager,0.30000000000000004
2654,Masters,15-30+,Senior,0.7
2654,PhD,15-30+,Senior,0.30000000000000004
2655,Masters,15-30+,Senior,0.7
2655,PhD,15-30+,Senior,0.30000000000000004
2656,PhD,15-30+,Senior,1.0
2657,PhD,0-15,Senior,0.8441558441558441
2657,PhD,15-30+,Senior,0.15584415584415584
2658,PhD,0-15,Senior,0.8441558441558441
2658,PhD,15-30+,Senior,0.15584415584415584
2659,Masters,15-30+,Manager,1.0
2660,Masters,15-30+,Manager,0.6999999999999998
2660,PhD,15-30+,Manager,0.30000000000000004
2661,PhD,0-15,Senior,1.0
2662,Masters,0-15,Senior,0.8441558441558442
2662,Masters,15-30+,Senior,0.15584415584415584
2663,Masters,15-30+,Senior,0.7
2663,PhD,15-30+,Senior,0.3
2664,Masters,15-30+,Manager,0.6999999999999998
2664,PhD,15-30+,Manager,0.30000000000000004
2665,Masters,0-15,Senior,0.590909090909091
2665,Masters,15-30+,Senior,0.10909090909090909
2665,PhD,0-15,Senior,0.2532467532467533
2665,PhD,15-30+,Senior,0.046753246753246755
2666,Masters,0-15,Manager,0.8441558441558441
2666,Masters,15-30+,Manager,0.1558441558441558
2667,Masters,0-15,Junior,0.8441558441558441
2667,Masters,15-30+,Junior,0.15584415584415584
2668,Masters,0-15,Junior,0.8441558441558442
2668,Masters,15-30+,Junior,0.15584415584415584
2669,Masters,15-30+,Senior,0.7
2669,PhD,15-30+,Senior,0.3
2670,PhD,0-15,Senior,1.0
2671,Masters,15-30+,Junior,1.0
2672,PhD,0-15,Senior,1.0
2673,Masters,0-15,Senior,1.0
2674,Masters,15-30+,Senior,1.0
2675,Masters,0-15,Senior,1.0
2676,PhD,0-15,Senior,1.0
2677,Masters,0-15,Senior,1.0
2678,Masters,0-15,Junior,0.7
2678,PhD,0-15,Junior,0.3000000000000001
2679,Masters,15-30+,Senior,1.0
2680,Masters,0-15,Junior,0.8441558441558441
2680,Masters,15-30+,Junior,0.15584415584415584
2681,PhD,0-15,Senior,1.0
2682,Masters,0-15,Senior,0.7
2682,PhD,0-15,Senior,0.3
2683,Masters,0-15,Senior,0.8441558441558442
2683,Masters,15-30+,Senior,0.15584415584415584
2684,Masters,0-15,Senior,1.0
2685,Masters,15-30+,Senior,1.0
2686,Masters,0-15,Junior,0.7
2686,PhD,0-15,Junior,0.3000000000000001
2687,Masters,0-15,Manager,1.0
2688,Masters,0-15,Senior,0.8441558441558441
2688,Masters,15-30+,Senior,0.15584415584415584
2689,PhD,0-15,Manager,0.8441558441558442
2689,PhD,15-30+,Manager,0.15584415584415584
2690,Masters,0-15,Manager,1.0
2691,Masters,15-30+,Manager,1.0
2692,Masters,0-15,Senior,0.8441558441558441
2692,Masters,15-30+,Senior,0.15584415584415584
2693,Masters,0-15,Manager,0.8441558441558441
2693,Masters,15-30+,Manager,0.1558441558441558
2694,Masters,15-30+,Senior,1.0
2695,Masters,15-30+,Manager,1.0
2696,PhD,15-30+,Senior,1.0
2697,PhD,15-30+,Manager,1.0
2698,Masters,0-15,Junior,1.0
2699,Masters,0-15,Senior,0.8441558441558442
2699,Masters,15-30+,Senior,0.15584415584415584
2700,PhD,0-15,Senior,0.8441558441558441
2700,PhD,15-30+,Senior,0.15584415584415584
2701,PhD,0-15,Senior,1.0
2702,PhD,0-15,Manager,1.0
2703,Masters,15-30+,Senior,0.7
2703,PhD,15-30+,Senior,0.3
2704,Masters,0-15,Senior,0.8441558441558441
2704,Masters,15-30+,Senior,0.15584415584415584
2705,PhD,0-15,Senior,1.0
2706,PhD,0-15,Senior,1.0
2707,Masters,0-15,Senior,0.5909090909090909
2707,Masters,15-30+,Senior,0.10909090909090909
2707,PhD,0-15,Senior,0.2532467532467532
2707,PhD,15-30+,Senior,0.04675324675324676
2708,Masters,0-15,Junior,0.8441558441558441
2708,Masters,15-30+,Junior,0.15584415584415584
2709,PhD,0-15,Manager,1.0
2710,Masters,0-15,Senior,0.8441558441558441
2710,Masters,15-30+,Senior,0.15584415584415587
2711,PhD,15-30+,Senior,1.0
2712,Masters,0-15,Junior,0.5909090909090908
2712,Masters,15-30+,Junior,0.10909090909090907
2712,PhD,0-15,Junior,0.2532467532467533
2712,PhD,15-30+,Junior,0.046753246753246755
2713,Masters,0-15,Senior,0.8441558441558441
2713,Masters,15-30+,Senior,0.15584415584415584
2714,Masters,15-30+,Manager,1.0
2715,Masters,15-30+,Manager,0.6999999999999998
2715,PhD,15-30+,Manager,0.30000000000000004
2716,Masters,15-30+,Junior,1.0
2717,Masters,0-15,Manager,0.5909090909090907
2717,Masters,15-30+,Manager,0.10909090909090906
2717,PhD,0-15,Manager,0.2532467532467532
2717,PhD,15-30+,Manager,0.046753246753246755
2718,Masters,15-30+,Senior,0.7
2718,PhD,15-30+,Senior,0.30000000000000004
2719,Masters,15-30+,Manager,0.7
2719,PhD,15-30+,Manager,0.3000000000000001
2720,PhD,15-30+,Senior,1.0
2721,Masters,0-15,Manager,1.0
2722,Masters,0-15,Junior,1.0
2723,Masters,0-15,Junior,0.5909090909090909
2723,Masters,15-30+,Junior,0.10909090909090909
2723,PhD,0-15,Junior,0.25324675324675333
2723,PhD,15-30+,Junior,0.04675324675324676
2724,Masters,0-15,Senior,0.8441558441558441
2724,Masters,15-30+,Senior,0.15584415584415584
2725,Masters,15-30+,Senior,1.0
2726,Masters,15-30+,Manager,1.0000000000000002
2727,Masters,0-15,Senior,0.590909090909091
2727,Masters,15-30+,Senior,0.10909090909090909
2727,PhD,0-15,Senior,0.2532467532467533
2727,PhD,15-30+,Senior,0.046753246753246755
2728,Masters,0-15,Junior,0.7
2728,PhD,0-15,Junior,0.3000000000000001
2729,Masters,15-30+,Senior,1.0
2730,Masters,0-15,Senior,0.8441558441558441
2730,Masters,15-30+,Senior,0.15584415584415587
2731,Masters,0-15,Senior,1.0
2732,Masters,0-15,Manager,0.6999999999999998
2732,PhD,0-15,Manager,0.30000000000000004
2733,Masters,0-15,Junior,0.5909090909090909
2733,Masters,15-30+,Junior,0.10909090909090909
2733,PhD,0-15,Junior,0.25324675324675333
2733,PhD,15-30+,Junior,0.04675324675324677
2734,Masters,0-15,Senior,0.7
2734,PhD,0-15,Senior,0.30000000000000004
2735,Masters,0-15,Senior,0.8441558441558442
2735,Masters,15-30+,Senior,0.15584415584415584
2736,PhD,15-30+,Senior,1.0
2737,Masters,0-15,Junior,0.7
2737,PhD,0-15,Junior,0.3000000000000001
2738,Masters,0-15,Senior,1.0
2739,Masters,0-15,Junior,0.7
2739,PhD,0-15,Junior,0.3000000000000001
2740,Masters,15-30+,Senior,1.0
2741,Masters,15-30+,Senior,1.0
2742,Masters,15-30+,Senior,1.0
2743,Masters,0-15,Senior,0.7000000000000001
2743,PhD,0-15,Senior,0.3
2744,PhD,15-30+,Senior,1.0
2745,PhD,15-30+,Senior,1.0
2746,Masters,0-15,Junior,0.8441558441558441
2746,Masters,15-30+,Junior,0.15584415584415584
2747,Masters,0-15,Manager,0.6999999999999998
2747,PhD,0-15,Manager,0.30000000000000004
2748,Masters,15-30+,Senior,1.0
2749,Masters,15-30+,Junior,0.7
2749,PhD,15-30+,Junior,0.30000000000000004
2750,Masters,15-30+,Manager,1.0
2751,PhD,15-30+,Senior,1.0
2752,Masters,15-30+,Senior,1.0
2753,PhD,0-15,Manager,1.0
2754,Masters,15-30+,Senior,0.7
2754,PhD,15-30+,Senior,0.3
2755,Masters,15-30+,Senior,1.0
2756,Masters,15-30+,Senior,1.0
2757,Masters,0-15,Manager,1.0
2758,Masters,0-15,Junior,0.5909090909090908
2758,Masters,15-30+,Junior,0.10909090909090907
2758,PhD,0-15,Junior,0.2532467532467533
2758,PhD,15-30+,Junior,0.046753246753246755
2759,Masters,15-30+,Manager,0.7
2759,PhD,15-30+,Manager,0.3000000000000001
2760,Masters,0-15,Senior,1.0
2761,Masters,0-15,Senior,0.7
2761,PhD,0-15,Senior,0.3
2762,Masters,0-15,Senior,1.0
2763,Masters,0-15,Senior,1.0
2764,Masters,0-15,Junior,0.8441558441558441
2764,Masters,15-30+,Junior,0.15584415584415584
2765,Masters,0-15,Senior,1.0
2766,Masters,15-30+,Manager,1.0
2767,PhD,0-15,Junior,0.8441558441558441
2767,PhD,15-30+,Junior,0.15584415584415584
2768,PhD,0-15,Senior,1.0
2769,PhD,15-30+,Senior,1.0
2770,Masters,0-15,Senior,0.8441558441558441
2770,Masters,15-30+,Senior,0.15584415584415584
2771,Masters,0-15,Senior,0.590909090909091
2771,Masters,15-30+,Senior,0.10909090909090909
2771,PhD,0-15,Senior,0.2532467532467533
2771,PhD,15-30+,Senior,0.046753246753246755
2772,PhD,0-15,Senior,0.8441558441558442
2772,PhD,15-30+,Senior,0.15584415584415587
2773,Masters,15-30+,Manager,1.0000000000000002
2774,Masters,0-15,Senior,0.7
2774,PhD,0-15,Senior,0.30000000000000004
2775,Masters,0-15,Senior,0.5909090909090909
2775,Masters,15-30+,Senior,0.10909090909090906
2775,PhD,0-15,Senior,0.2532467532467532
2775,PhD,15-30+,Senior,0.046753246753246755
2776,Masters,0-15,Junior,1.0
2777,PhD,0-15,Manager,0.8441558441558441
2777,PhD,15-30+,Manager,0.15584415584415584
2778,Masters,15-30+,Senior,1.0
2779,PhD,15-30+,Senior,1.0
2780,Masters,0-15,Senior,1.0
2781,PhD,0-15,Senior,1.0
2782,Masters,15-30+,Manager,1.0000000000000002
2783,Masters,15-30+,Senior,1.0
2784,Masters,15-30+,Senior,1.0
2785,PhD,15-30+,Senior,1.0
2786,PhD,0-15,Manager,0.8441558441558441
2786,PhD,15-30+,Manager,0.15584415584415584
2787,Masters,15-30+,Senior,1.0
2788,Masters,0-15,Manager,1.0
2789,PhD,0-15,Senior,1.0
2790,Masters,0-15,Junior,0.8441558441558441
2790,Masters,15-30+,Junior,0.15584415584415584
2791,PhD,15-30+,Manager,1.0
2792,Masters,0-15,Senior,0.8441558441558442
2792,Masters,15-30+,Senior,0.15584415584415584
2793,Masters,15-30+,Manager,1.0
2794,PhD,0-15,Manager,1.0
2795,Masters,15-30+,Junior,1.0
2796,Masters,0-15,Senior,0.8441558441558442
2796,Masters,15-30+,Senior,0.15584415584415584
2797,Masters,0-15,Junior,0.7
2797,PhD,0-15,Junior,0.3000000000000001
2798,Masters,15-30+,Manager,0.6999999999999998
2798,PhD,15-30+,Manager,0.30000000000000004
2799,Masters,0-15,Junior,1.0
2800,Masters,0-15,Junior,0.8441558441558441
2800,Masters,15-30+,Junior,0.15584415584415584
2801,Masters,0-15,Senior,1.0
2802,Masters,15-30+,Manager,1.0
2803,Masters,0-15,Manager,0.6999999999999998
2803,PhD,0-15,Manager,0.30000000000000004
2804,Masters,0-15,Senior,0.5909090909090909
2804,Masters,15-30+,Senior,0.10909090909090906
2804,PhD,0-15,Senior,0.2532467532467532
2804,PhD,15-30+,Senior,0.046753246753246755
2805,Masters,15-30+,Manager,1.0000000000000002
2806,Masters,15-30+,Senior,0.7
2806,PhD,15-30+,Senior,0.3
2807,Masters,0-15,Junior,0.7
2807,PhD,0-15,Junior,0.3000000000000001
2808,Masters,0-15,Senior,0.590909090909091
2808,Masters,15-30+,Senior,0.10909090909090909
2808,PhD,0-15,Senior,0.2532467532467533
2808,PhD,15-30+,Senior,0.046753246753246755
2809,Masters,15-30+,Senior,0.7
2809,PhD,15-30+,Senior,0.3
2810,Masters,0-15,Senior,0.8441558441558442
2810,Masters,15-30+,Senior,0.15584415584415584
2811,Masters,0-15,Senior,0.5909090909090909
2811,Masters,15-30+,Senior,0.10909090909090907
2811,PhD,0-15,Senior,0.2532467532467532
2811,PhD,15-30+,Senior,0.046753246753246755
2812,PhD,15-30+,Senior,1.0
2813,Masters,15-30+,Senior,0.7
2813,PhD,15-30+,Senior,0.3
2814,Masters,0-15,Senior,1.0
2815,Masters,15-30+,Senior,0.7
2815,PhD,15-30+,Senior,0.3
2816,PhD,0-15,Senior,1.0
2817,Masters,0-15,Junior,0.7
2817,PhD,0-15,Junior,0.3000000000000001
2818,Masters,0-15,Manager,0.8441558441558441
2818,Masters,15-30+,Manager,0.15584415584415584
2819,Masters,15-30+,Senior,1.0
2820,Masters,0-15,Senior,1.0
2821,Masters,0-15,Junior,1.0
2822,Masters,0-15,Junior,1.0
2823,Masters,15-30+,Senior,0.7
2823,PhD,15-30+,Senior,0.3
2824,Masters,0-15,Senior,1.0
2825,Masters,0-15,Senior,0.8441558441558441
2825,Masters,15-30+,Senior,0.15584415584415587
2826,Masters,0-15,Senior,0.590909090909091
2826,Masters,15-30+,Senior,0.10909090909090909
2826,PhD,0-15,Senior,0.2532467532467533
2826,PhD,15-30+,Senior,0.046753246753246755
2827,Masters,0-15,Senior,0.8441558441558441
2827,Masters,15-30+,Senior,0.15584415584415584
2828,Masters,15-30+,Senior,1.0
2829,Masters,15-30+,Manager,1.0
2830,Masters,15-30+,Senior,1.0
2831,PhD,0-15,Senior,1.0
2832,Masters,0-15,Senior,1.0
2833,Masters,0-15,Senior,1.0
2834,Masters,15-30+,Junior,0.7
2834,PhD,15-30+,Junior,0.30000000000000004
2835,PhD,0-15,Senior,1.0
2836,Masters,0-15,Junior,0.7
2836,PhD,0-15,Junior,0.30000000000000004
2837,Masters,0-15,Senior,1.0
2838,Masters,15-30+,Manager,1.0
2839,Masters,15-30+,Senior,1.0
2840,Masters,0-15,Junior,0.7
2840,PhD,0-15,Junior,0.30000000000000004
2841,Masters,0-15,Junior,0.5909090909090908
2841,Masters,15-30+,Junior,0.10909090909090907
2841,PhD,0-15,Junior,0.2532467532467533
2841,PhD,15-30+,Junior,0.046753246753246755
2842,Masters,0-15,Senior,0.7000000000000001
2842,PhD,0-15,Senior,0.30000000000000004
2843,Masters,0-15,Senior,1.0
2844,Masters,0-15,Junior,0.7
2844,PhD,0-15,Junior,0.3000000000000001
2845,Masters,0-15,Junior,0.7
2845,PhD,0-15,Junior,0.30000000000000004
2846,Masters,0-15,Senior,1.0
2847,Masters,0-15,Senior,0.7
2847,PhD,0-15,Senior,0.3
2848,PhD,0-15,Senior,1.0
2849,Masters,15-30+,Senior,1.0
2850,PhD,0-15,Senior,1.0
2851,Masters,0-15,Senior,0.7
2851,PhD,0-15,Senior,0.30000000000000004
2852,Masters,15-30+,Senior,1.0
2853,Masters,0-15,Junior,0.8441558441558441
2853,Masters,15-30+,Junior,0.15584415584415584
2854,PhD,0-15,Senior,1.0
2855,Masters,15-30+,Senior,0.7
2855,PhD,15-30+,Senior,0.3
2856,PhD,0-15,Senior,0.8441558441558441
2856,PhD,15-30+,Senior,0.15584415584415584
2857,Masters,15-30+,Senior,1.0
2858,Masters,15-30+,Manager,1.0
2859,Masters,15-30+,Senior,1.0
2860,PhD,15-30+,Senior,1.0
2861,Masters,0-15,Senior,0.8441558441558441
2861,Masters,15-30+,Senior,0.15584415584415584
2862,Masters,0-15,Manager,0.6999999999999998
2862,PhD,0-15,Manager,0.30000000000000004
2863,Masters,0-15,Junior,1.0
2864,Masters,0-15,Senior,1.0
2865,Masters,15-30+,Senior,0.7
2865,PhD,15-30+,Senior,0.30000000000000004
2866,Masters,0-15,Senior,0.8441558441558442
2866,Masters,15-30+,Senior,0.15584415584415584
2867,Masters,0-15,Senior,0.8441558441558442
2867,Masters,15-30+,Senior,0.15584415584415584
2868,Masters,15-30+,Senior,1.0
2869,Masters,0-15,Manager,1.0
2870,Masters,0-15,Senior,1.0
2871,Masters,0-15,Junior,0.8441558441558441
2871,Masters,15-30+,Junior,0.15584415584415584
2872,Masters,0-15,Senior,0.7
2872,PhD,0-15,Senior,0.3
2873,PhD,0-15,Senior,0.8441558441558441
2873,PhD,15-30+,Senior,0.15584415584415584
2874,Masters,0-15,Manager,1.0
2875,Masters,0-15,Senior,0.7000000000000001
2875,PhD,0-15,Senior,0.3
2876,Masters,0-15,Senior,0.8441558441558441
2876,Masters,15-30+,Senior,0.15584415584415587
2877,Masters,0-15,Manager,0.6999999999999998
2877,PhD,0-15,Manager,0.30000000000000004
2878,Masters,15-30+,Senior,1.0
2879,PhD,0-15,Senior,1.0
2880,Masters,0-15,Manager,0.5909090909090907
2880,Masters,15-30+,Manager,0.10909090909090907
2880,PhD,0-15,Manager,0.2532467532467532
2880,PhD,15-30+,Manager,0.046753246753246755
2881,Masters,15-30+,Manager,1.0000000000000002
2882,Masters,0-15,Junior,1.0
2883,Masters,0-15,Senior,0.7
2883,PhD,0-15,Senior,0.3
2884,Masters,15-30+,Senior,1.0
2885,Masters,0-15,Senior,1.0
2886,Masters,15-30+,Senior,0.7
2886,PhD,15-30+,Senior,0.30000000000000004
2887,Masters,0-15,Junior,0.5909090909090908
2887,Masters,15-30+,Junior,0.10909090909090907
2887,PhD,0-15,Junior,0.2532467532467533
2887,PhD,15-30+,Junior,0.046753246753246755
2888,PhD,0-15,Senior,0.8441558441558441
2888,PhD,15-30+,Senior,0.15584415584415584
2889,Masters,0-15,Senior,0.5909090909090909
2889,Masters,15-30+,Senior,0.10909090909090907
2889,PhD,0-15,Senior,0.2532467532467532
2889,PhD,15-30+,Senior,0.046753246753246755
2890,Masters,15-30+,Senior,0.7
2890,PhD,15-30+,Senior,0.30000000000000004
2891,Masters,0-15,Senior,0.590909090909091
2891,Masters,15-30+,Senior,0.10909090909090909
2891,PhD,0-15,Senior,0.2532467532467533
2891,PhD,15-30+,Senior,0.046753246753246755
2892,PhD,0-15,Senior,0.8441558441558442
2892,PhD,15-30+,Senior,0.15584415584415584
2893,Masters,15-30+,Senior,1.0
2894,Masters,0-15,Senior,1.0
2895,Masters,15-30+,Senior,1.0
2896,Masters,0-15,Senior,0.7000000000000001
2896,PhD,0-15,Senior,0.30000000000000004
2897,PhD,15-30+,Senior,1.0
2898,Masters,0-15,Senior,0.8441558441558441
2898,Masters,15-30+,Senior,0.15584415584415584
2899,PhD,15-30+,Senior,1.0
2900,Masters,15-30+,Manager,0.7
2900,PhD,15-30+,Manager,0.3000000000000001
2901,PhD,0-15,Senior,0.8441558441558442
2901,PhD,15-30+,Senior,0.15584415584415587
2902,Masters,0-15,Senior,1.0
2903,Masters,0-15,Senior,1.0
2904,PhD,15-30+,Senior,1.0
2905,Masters,15-30+,Senior,1.0
2906,Masters,0-15,Senior,0.5909090909090909
2906,Masters,15-30+,Senior,0.10909090909090909
2906,PhD,0-15,Senior,0.2532467532467532
2906,PhD,15-30+,Senior,0.04675324675324676
2907,Masters,0-15,Manager,0.8441558441558441
2907,Masters,15-30+,Manager,0.15584415584415584
2908,PhD,0-15,Senior,1.0
2909,PhD,0-15,Senior,0.8441558441558441
2909,PhD,15-30+,Senior,0.15584415584415584
2910,Masters,15-30+,Manager,0.6999999999999998
2910,PhD,15-30+,Manager,0.30000000000000004
2911,Masters,0-15,Junior,0.7
2911,PhD,0-15,Junior,0.3000000000000001
2912,PhD,15-30+,Senior,1.0
2913,Masters,15-30+,Junior,0.7
2913,PhD,15-30+,Junior,0.30000000000000004
2914,Masters,0-15,Junior,0.8441558441558441
2914,Masters,15-30+,Junior,0.15584415584415584
2915,Masters,15-30+,Senior,1.0
2916,Masters,0-15,Junior,1.0
2917,Masters,0-15,Senior,0.7
2917,PhD,0-15,Senior,0.3
2918,Masters,0-15,Senior,1.0
2919,PhD,15-30+,Manager,1.0
2920,Masters,0-15,Junior,0.5909090909090909
2920,Masters,15-30+,Junior,0.10909090909090909
2920,PhD,0-15,Junior,0.25324675324675333
